,date_time,Generated,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,td_avg,td_max,td_min,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel,Elevation,Azimuth,Zenith,Month,Day,Hour
630,2019-09-29 17:00:00,23127.041436682524,81,0.003,0.003,0.311,0.765,0.0,84,78,37.6,39.0,36.9,421.6,147.5,0.306,0,42.3,43.9,41.2,342.2,343.8,85.2,15.49,76.11,66.0,1.0,2.013,5.592,62.2,19.884,42.8,42.8,19.822,100.6,23.045494281837634,243.60382277076687,66.95450571816237,9,29,17
631,2019-09-29 18:00:00,7614.40376564752,85,0.001,0.001,0.004,0.739,0.0,87,84,36.7,37.0,36.3,424.7,-0.411,0.007,0,41.0,42.1,40.1,335.0,334.9,85.3,2.14,1.007,78.0,346.0,1.79,5.369,-1.273,19.884,39.0,40.3,19.884,100.7,12.607609894665615,254.88733127340151,77.39239010533439,9,29,18
632,2019-09-29 19:00:00,3935.0788046915245,86,0.0,0.0,0.0,0.722,0.0,89,82,36.1,37.0,35.6,426.4,-3.599,0.0,0,40.6,42.1,38.1,326.6,331.5,85.3,2.01,0.009,46.0,63.0,1.79,5.592,2.911,19.884,35.2,37.0,19.884,100.7,1.832619675212868,265.1364885596952,88.16738032478713,9,29,19
633,2019-09-30 07:00:00,3564.3283294292623,79,0.001,0.001,0.479,0.564,0.0,90,68,30.0,31.3,26.2,447.9,132.6,0.23,0,33.4,36.7,32.0,318.3,318.3,85.4,15.18,63.77,72.0,163.0,1.79,8.277,48.61,18.641,32.7,33.4,19.635,100.9,-5.036304838880014,89.21585431399787,95.03630483888001,9,30,7
634,2019-09-30 08:00:00,8498.709176089005,78,0.001,0.002,1.174,0.572,0.0,85,72,30.4,32.9,28.9,443.0,191.2,0.349,0,36.1,38.7,34.7,330.7,325.3,85.5,22.63,94.5,60.0,60.0,1.566,7.158,66.48,19.884,38.1,39.0,19.449,101.0,6.175842963675876,99.25611372956322,83.82415703632412,9,30,8
635,2019-09-30 09:00:00,9600.313356523768,79,0.002,0.002,1.802,0.64,0.0,82,76,33.1,34.3,32.2,440.6,523.2,0.909,0,38.3,41.2,36.9,346.0,339.2,85.5,41.58,234.5,59.0,300.0,1.79,7.158,186.2,19.884,43.7,45.1,19.263,101.0,16.90263630087722,109.86017999915244,73.09736369912278,9,30,9
636,2019-09-30 10:00:00,23977.328078839666,75,0.005,0.005,2.277,0.665,0.0,80,70,34.2,35.8,33.1,435.2,825.0,1.428,0,40.6,43.9,38.1,364.2,354.3,85.5,74.55,418.9,54.0,323.0,2.461,6.711,334.4,19.884,50.0,53.1,18.89,101.0,26.93779767995121,121.8577302460465,63.06220232004879,9,30,10
637,2019-09-30 11:00:00,29862.80112660893,68,0.007,0.008,2.568,0.692,0.0,73,64,35.1,36.7,33.3,428.0,1339.0,2.294,0,43.9,48.7,40.8,394.0,371.5,85.5,159.5,692.1,64.0,23.0,2.684,10.514,510.1,19.884,62.6,61.9,18.765,100.9,35.61886194058948,136.17593523577165,54.38113805941052,9,30,11
638,2019-09-30 12:00:00,43034.96301802413,56,0.011,0.013,2.645,0.653,0.0,64,49,33.6,36.5,30.7,426.1,1483.0,2.536,0,47.1,51.3,43.9,408.4,303.4,85.5,185.5,773.7,65.0,10.0,2.684,8.5,483.3,19.635,66.4,66.2,18.455,100.9,42.057728119756476,153.5924859645264,47.942271880243524,9,30,12
639,2019-09-30 13:00:00,53193.82565388215,50,0.013,0.015,2.512,0.63,0.0,53,46,32.7,36.0,30.7,422.4,1401.0,2.394,0,49.5,53.1,46.8,411.4,299.6,85.4,177.3,729.6,64.0,18.0,2.461,7.829,440.6,19.884,66.4,67.1,18.703,100.9,45.19203987113609,173.8884862057121,44.80796012886391,9,30,13
640,2019-09-30 15:00:00,43276.816972893175,43,0.011,0.013,1.639,0.622,0.0,46,40,32.4,34.9,30.6,423.6,895.0,1.569,0,52.5,54.7,50.2,395.0,299.6,85.4,118.7,475.2,62.0,49.0,2.461,11.632,261.1,19.884,62.6,58.3,19.076,100.8,39.60959091902829,214.19011241731943,50.39040908097171,9,30,15
641,2019-09-30 16:00:00,35036.994895807045,41,0.009,0.01,0.983,0.595,0.0,43,38,31.3,33.8,28.9,422.9,513.4,0.952,0,52.5,54.5,51.1,381.1,303.1,85.4,69.46,279.9,74.0,9.0,2.237,7.606,132.4,19.884,57.6,52.2,19.076,100.8,32.06920710861491,230.2007379249514,57.93079289138509,9,30,16
642,2019-09-30 17:00:00,23787.417263999156,44,0.005,0.006,0.296,0.581,0.0,48,41,30.7,31.6,29.1,425.4,120.7,0.252,0,51.1,52.9,49.6,358.3,300.2,85.4,15.59,60.76,68.0,8.0,2.013,7.158,-12.91,19.884,47.7,47.5,19.697,100.8,22.702270921187946,243.38865663134632,67.29772907881205,9,30,17
643,2019-09-30 18:00:00,8138.177995310955,48,0.0,0.001,0.003,0.564,0.0,52,44,30.0,30.9,28.9,430.8,0.114,0.008,0,48.6,50.5,47.5,340.6,276.4,85.4,1.564,0.863,55.0,53.0,2.013,5.369,-64.94,19.884,39.9,41.7,19.822,100.8,12.280997360198555,254.659245510901,77.71900263980145,9,30,18
644,2019-09-30 19:00:00,3416.2056902265126,54,0.0,0.0,0.0,0.581,0.0,58,51,30.7,31.6,29.8,428.9,-3.597,0.0,0,46.8,48.6,44.4,334.0,270.0,85.4,1.56,0.0,35.0,51.0,2.013,5.145,-65.63,19.884,37.4,38.8,19.822,100.8,1.5389099749334605,264.902452859799,88.46109002506654,9,30,19
645,2019-10-01 07:00:00,3506.387116378998,66,0.001,0.002,0.467,0.472,0.0,69,64,25.7,28.0,25.0,439.8,81.2,0.096,0,36.3,37.8,35.4,318.7,252.1,85.5,6.204,29.48,20.0,40.0,4.026,11.632,-43.36,19.014,32.7,33.1,19.511,100.9,-5.235575602299804,89.56147692530928,95.2355756022998,10,1,7
646,2019-10-01 08:00:00,10793.857537604603,71,0.002,0.002,1.166,0.547,0.0,73,68,29.3,30.6,27.9,446.1,342.9,0.6,0,37.2,38.8,36.3,325.3,257.1,85.5,24.8,164.8,63.0,41.0,2.013,6.711,71.78,19.884,34.3,36.3,19.325,101.0,5.977712483269599,99.59911881756184,84.0222875167304,10,1,8
647,2019-10-01 09:00:00,25395.538134107846,68,0.003,0.004,1.789,0.583,0.0,72,64,30.7,31.8,29.7,446.7,391.5,0.645,0,40.1,43.3,37.6,337.8,263.1,85.5,39.65,196.0,58.0,5.0,2.013,5.816,81.7,19.822,39.2,40.3,18.579,100.9,16.684337763757597,110.20527412948432,73.3156622362424,10,1,9
648,2019-10-01 10:00:00,36555.16868238728,61,0.004,0.004,2.267,0.61,0.0,65,56,32.0,33.8,30.9,436.4,1242.0,2.154,0,43.0,45.3,40.8,365.0,282.7,85.5,100.3,665.2,60.0,358.0,2.461,6.935,482.6,19.884,47.5,52.9,18.828,100.9,26.689625222356845,122.20370031781553,63.310374777643155,10,1,10
649,2019-10-01 11:00:00,44572.21993811485,53,0.011,0.012,2.558,0.602,0.0,59,48,31.6,33.3,30.2,430.3,1430.0,2.462,0,46.2,49.8,43.5,403.6,292.2,85.5,180.3,748.9,61.0,330.0,2.461,7.606,457.2,19.884,66.0,63.7,19.2,100.9,35.3288341169959,136.5073138324089,54.6711658830041,10,1,11
650,2019-10-01 15:00:00,42980.82758164101,34,0.012,0.013,1.624,0.535,0.0,37,30,28.8,30.9,25.7,423.5,867.0,1.525,0,54.5,56.1,52.7,397.9,301.6,85.4,113.8,460.1,61.0,15.0,2.237,8.724,249.9,19.884,63.5,59.2,19.263,100.8,39.22366850741874,214.07524569460497,50.77633149258126,10,1,15
651,2019-10-01 16:00:00,33881.40084732331,36,0.009,0.01,0.9670001,0.557,0.0,39,33,29.7,32.2,28.0,423.0,447.7,0.82,0,54.1,55.9,52.5,379.7,295.2,85.4,59.7,240.9,66.0,359.0,1.566,7.158,96.8,19.884,57.2,50.4,19.014,100.8,31.705234235584804,230.01737022793287,58.294765764415196,10,1,16
652,2019-10-01 17:00:00,21129.705258910668,39,0.004,0.005,0.278,0.545,0.0,43,35,29.1,30.0,27.5,424.6,99.2,0.191,0,52.9,54.5,50.7,353.2,285.9,85.4,8.56,46.16,60.0,344.0,1.566,5.816,-29.68,19.884,45.9,44.1,19.76,100.8,22.359939819442417,243.17399172198932,67.64006018055758,10,1,17
653,2019-10-01 18:00:00,6525.5516754865985,49,0.0,0.0,0.002,0.603,0.0,56,43,31.6,33.3,29.5,430.6,-0.796,0.006,0,49.8,52.5,47.5,342.1,279.6,85.5,1.489,0.36,58.0,360.0,1.79,6.487,-63.57,19.884,40.6,41.4,19.263,100.9,11.955488364051035,254.43127065906097,78.04451163594896,10,1,18
654,2019-10-01 19:00:00,3812.291230673341,58,0.0,0.0,0.0,0.613,0.0,62,54,32.0,33.3,30.9,433.0,-3.598,0.0,0,47.1,49.1,44.4,334.1,274.6,85.5,1.243,0.0,49.0,248.0,1.566,7.158,-60.82,19.884,37.4,38.3,19.697,101.0,1.2499224598814749,264.6680704994643,88.75007754011853,10,1,19
655,2019-10-02 07:00:00,3316.7194826312066,75,0.0,0.001,0.448,0.644,0.0,80,71,33.3,34.2,32.7,448.2,83.6,0.158,0,40.8,41.9,39.4,338.9,307.2,86.0,11.38,42.74,36.0,41.0,1.566,4.25,-0.265,16.342,40.8,41.4,19.076,101.5,-5.435024360451848,89.90607606218762,95.43502436045185,10,2,7
656,2019-10-02 08:00:00,5740.566816177931,73,0.001,0.002,1.136,0.672,0.0,75,71,34.3,34.9,33.6,452.0,224.6,0.414,0,41.9,43.3,41.0,350.1,309.6,86.1,27.58,112.8,44.0,313.0,1.79,5.145,44.7,19.884,45.1,46.2,18.952,101.7,5.77906504815364,99.94061821841198,84.22093495184636,10,2,8
657,2019-10-02 09:00:00,9734.517056877692,64,0.003,0.003,1.758,0.588,0.0,71,58,30.9,34.7,29.5,433.6,330.9,0.57,0,43.0,44.6,41.9,352.9,298.3,86.2,37.08,161.3,60.0,357.0,2.684,8.5,69.6,19.884,46.2,46.9,18.89,101.8,16.465040154104273,110.54824231911006,73.53495984589573,10,2,9
658,2019-10-02 10:00:00,16890.47583959669,50,0.004,0.005,2.248,0.55,0.0,59,42,29.3,32.7,26.2,427.2,1174.0,2.027,0,45.5,48.7,43.0,367.9,284.7,86.2,100.7,603.3,64.0,357.0,2.461,8.277,419.4,16.777,48.9,53.8,19.138,101.8,26.44029738500803,122.54668466981482,63.55970261499197,10,2,10
659,2019-10-02 11:00:00,44522.19900429886,39,0.011,0.012,2.547,0.478,0.0,43,35,25.9,27.9,23.9,423.9,1399.0,2.421,0,47.8,51.4,45.3,400.0,294.5,86.2,177.8,737.7,58.0,332.0,3.132,10.29,454.3,19.884,63.1,63.0,19.449,101.8,35.037780726338596,136.83465353403497,54.962219273661404,10,2,11
660,2019-10-02 12:00:00,56157.542074228215,36,0.013,0.015,2.639,0.458,0.0,41,31,25.0,30.0,22.5,423.7,1529.0,2.666,0,49.6,54.0,47.1,409.1,309.2,86.2,197.0,805.0,60.0,336.0,3.579,13.198,507.8,19.884,65.1,66.0,19.2,101.8,41.37941629269327,154.1388353815131,48.62058370730673,10,2,12
661,2019-10-02 13:00:00,47546.53731237087,36,0.015,0.017,2.499,0.463,0.0,39,32,25.2,28.2,23.4,424.2,1027.0,1.839,0,49.5,53.6,47.5,397.9,330.4,86.2,131.0,535.2,67.0,43.0,2.237,13.198,336.7,19.884,61.9,61.7,19.2,101.8,44.43219668887191,174.20030554927555,45.56780331112809,10,2,13
662,2019-10-02 14:00:00,15963.99385362616,34,0.01,0.012,2.144,0.453,0.0,36,32,24.6,27.0,23.4,425.1,1295.0,2.27,0,51.1,53.8,48.6,406.6,307.5,86.2,172.2,685.5,58.0,52.0,2.908,8.724,414.1,12.49,64.6,63.7,18.89,101.8,43.511520966422495,195.0150951758173,46.488479033577505,10,2,14
663,2019-10-02 15:00:00,34069.882984960605,32,0.013,0.015,1.613,0.458,0.0,35,28,25.0,28.2,22.5,424.6,877.0,1.552,0,51.6,55.9,49.8,392.7,291.6,86.2,115.5,468.0,63.0,258.0,1.79,7.158,251.3,19.884,62.1,57.6,18.268,101.7,38.83870806768339,213.9604931608688,51.16129193231661,10,2,15
664,2019-10-02 16:00:00,34894.711476353434,32,0.008,0.009,0.95,0.442,0.0,37,28,24.1,25.9,22.5,423.6,448.9,0.826,0,51.3,53.2,50.0,372.1,284.3,86.2,61.1,244.4,55.0,300.0,2.013,6.487,95.5,19.2,53.8,48.4,19.635,101.7,31.34222314656961,229.8346311259941,58.65777685343039,10,2,16
665,2019-10-02 17:00:00,21769.26176340914,37,0.004,0.005,0.262,0.451,0.0,42,32,24.6,26.2,22.8,425.3,94.1,0.182,0,49.5,51.8,46.4,341.6,273.8,86.2,7.498,43.78,45.0,274.0,1.118,5.592,-31.54,19.884,41.5,40.1,19.76,101.7,22.01863921850604,242.95980073735302,67.98136078149396,10,2,17
666,2019-10-02 18:00:00,6537.717038040603,42,0.0,0.0,0.001,0.462,0.0,44,39,25.2,26.4,23.9,429.9,-0.765,0.006,0,47.5,48.9,45.1,331.4,266.9,86.2,1.831,0.186,33.0,34.0,1.79,5.369,-66.14,19.884,36.7,36.9,19.697,101.7,11.63122643442081,254.2033953274482,78.36877356557919,10,2,18
667,2019-10-02 19:00:00,3801.8975077690666,45,0.0,0.0,0.0,0.469,0.0,48,43,25.5,26.2,25.0,429.5,-3.598,0.0,0,45.3,47.5,43.3,330.9,263.2,86.2,1.411,0.0,49.0,85.0,2.237,7.382,-69.13,19.884,36.1,37.2,19.884,101.8,0.9662707021231398,264.4333381269991,89.03372929787686,10,2,19
668,2019-10-03 07:00:00,3450.9239115931973,60,0.001,0.002,0.442,0.455,0.0,64,55,24.8,25.9,23.4,445.2,68.62,0.075,0,37.9,40.3,35.4,319.6,256.0,86.0,5.216,23.67,67.0,58.0,2.908,10.737,-45.22,19.884,32.7,33.3,19.697,101.6,-5.634666501548168,90.24952497574898,95.63466650154817,10,3,7
669,2019-10-03 08:00:00,12034.264550514004,61,0.001,0.002,1.136,0.515,0.0,66,56,27.9,29.3,24.8,466.6,276.0,0.471,0,39.0,41.4,37.6,327.2,261.0,86.0,22.07,108.0,63.0,309.0,1.79,5.369,19.73,19.635,34.5,37.0,19.014,101.6,5.579924610795331,100.28048631185317,84.42007538920467,10,3,8
670,2019-10-03 09:00:00,25573.03488393468,58,0.003,0.004,1.758,0.532,0.0,63,52,28.6,29.7,27.7,460.5,310.7,0.497,0,42.1,45.3,39.6,338.7,266.8,86.0,37.77,116.9,54.0,32.0,2.461,6.04,7.131,16.777,39.2,40.3,18.455,101.5,16.24476621604782,110.88895814101443,73.75523378395218,10,3,9
671,2019-10-03 10:00:00,37246.327858278695,47,0.004,0.004,2.237,0.533,0.0,53,41,28.6,30.4,27.1,440.1,1248.0,2.161,0,47.3,50.9,44.1,369.0,290.3,85.9,98.7,600.3,57.0,352.0,2.237,6.263,422.9,19.884,48.0,54.0,19.138,101.4,26.18985632253944,122.8865600516425,63.81014367746056,10,3,10
672,2019-10-03 11:00:00,44035.806521145416,40,0.012,0.013,2.531,0.544,0.0,45,35,29.1,31.5,25.5,431.5,1432.0,2.468,0,50.9,54.1,47.5,411.6,302.1,85.8,184.7,753.7,68.0,18.0,2.461,8.277,459.5,19.884,67.8,65.7,19.014,101.3,34.74576900822736,137.15784927849032,55.25423099177264,10,3,11
673,2019-10-03 15:00:00,42286.8305295446,30,0.013,0.015,1.569,0.656,0.0,33,27,33.8,36.3,32.0,427.0,859.0,1.514,0,63.0,64.6,61.3,414.6,319.8,85.4,109.6,457.1,65.0,13.0,2.013,6.711,252.6,19.884,69.4,63.9,18.517,100.9,38.45483623475676,213.84578407628524,51.54516376524324,10,3,15
674,2019-10-03 16:00:00,33168.58604686017,29,0.009,0.011,0.914,0.629,0.0,31,27,32.7,35.4,30.6,428.7,434.1,0.798,0,63.3,64.8,62.1,396.0,314.9,85.4,56.12,240.2,65.0,32.0,2.013,6.487,102.9,19.884,62.4,54.9,18.703,100.9,30.980308835882752,229.65247041634598,59.01969116411725,10,3,16
675,2019-10-03 17:00:00,20581.016619310183,33,0.004,0.006,0.241,0.63,0.0,34,31,32.7,34.9,31.1,428.6,82.9,0.157,0,61.5,63.1,59.9,370.5,305.7,85.5,6.384,36.84,52.0,49.0,2.908,7.606,-34.41,5.22,51.1,48.9,17.461,100.9,21.678507381323328,242.74605687938222,68.32149261867667,10,3,17
676,2019-10-03 18:00:00,6041.316524987565,34,0.001,0.001,0.0,0.557,0.0,39,28,29.7,32.7,26.8,432.1,-1.694,0.004,0,58.8,60.4,56.1,358.1,299.1,85.4,0.812,0.098,40.0,69.0,2.237,6.935,-59.71,19.884,45.5,46.0,17.709,100.9,11.308355491128495,253.9756087163592,78.6916445088715,10,3,18
677,2019-10-03 19:00:00,3742.955686099538,35,0.0,0.0,0.0,0.537,0.0,39,32,28.8,29.8,27.1,436.5,-3.595,0.0,0,56.1,58.6,53.2,352.0,308.6,85.4,0.17,0.0,59.0,79.0,1.566,6.04,-43.62,19.884,43.5,44.2,19.697,100.9,0.6885961314061575,264.19825330684057,89.31140386859384,10,3,19
678,2019-10-04 07:00:00,3847.2782240084775,50,0.002,0.003,0.428,0.471,0.0,54,46,25.5,27.0,24.3,444.4,158.2,0.297,0,43.2,45.7,41.9,339.8,294.7,85.4,20.89,81.3,45.0,171.0,1.79,8.724,15.21,19.635,40.6,41.4,19.511,100.8,-5.834514752790639,90.59169667030882,95.83451475279064,10,4,7
679,2019-10-04 08:00:00,11028.06560934824,54,0.002,0.003,1.119,0.579,0.0,63,46,30.7,32.0,25.3,457.6,359.3,0.656,0,44.4,46.8,42.3,355.7,303.1,85.4,42.42,174.5,76.0,188.0,1.566,5.592,79.44,19.014,46.6,48.2,18.641,100.8,5.3803179841723505,100.61859763456522,84.61968201582765,10,4,8
680,2019-10-04 09:00:00,22342.442529718635,54,0.004,0.005,1.734,0.634,0.0,60,47,32.9,34.2,30.7,471.2,449.2,0.803,0,47.8,50.2,45.7,369.3,316.7,85.5,52.57,225.0,53.0,39.0,1.79,5.592,119.9,19.2,52.0,53.1,17.709,100.9,16.023540229486414,111.22729590523184,73.97645977051359,10,4,9
681,2019-10-04 10:00:00,19546.791381165625,52,0.005,0.006,2.206,0.655,0.0,57,47,33.6,36.0,31.5,463.7,385.6,0.698,0,49.5,51.1,47.8,374.2,331.6,85.5,41.97,184.1,65.0,10.0,1.79,6.04,99.5,18.268,53.8,54.1,18.02,101.0,25.93834600570368,123.22320482128154,64.06165399429632,10,4,10
682,2019-10-04 11:00:00,14021.458287944299,54,0.005,0.006,2.492,0.668,0.0,59,50,34.2,35.4,32.7,452.7,241.4,0.43,0,49.1,50.9,48.0,366.8,336.8,85.7,25.09,108.5,62.0,172.0,1.566,6.263,53.46,19.884,51.1,51.8,18.641,101.2,34.45286797238421,137.47679854294327,55.54713202761579,10,4,11
683,2019-10-04 12:00:00,9981.430040317271,49,0.003,0.004,2.563,0.633,0.0,52,46,32.9,34.9,31.5,433.6,314.6,0.578,0,51.3,52.9,50.4,372.3,335.6,85.7,34.89,146.5,52.0,58.0,1.79,6.935,74.87,19.884,52.9,53.1,18.828,101.2,40.69947621788031,154.66605406418532,49.30052378211969,10,4,12
684,2019-10-04 13:00:00,12401.875951691029,41,0.005,0.006,2.425,0.6,0.0,50,32,31.5,35.1,26.4,425.5,656.5,1.178,0,53.2,56.3,50.9,387.2,335.9,85.7,80.0,330.7,62.0,310.0,2.237,15.882,199.3,16.963,57.7,58.6,18.952,101.2,43.6739068916023,174.49645814997106,46.3260931083977,10,4,13
685,2019-10-04 14:00:00,18459.846356279217,53,0.008,0.009,2.078,0.646,0.0,70,36,33.3,38.8,27.7,426.5,284.7,0.53,0,50.5,54.0,45.9,366.7,339.0,85.9,33.14,140.5,48.0,326.0,4.25,26.396,79.69,19.884,49.8,51.3,17.895,101.4,42.7240574268014,195.02011686849457,47.2759425731986,10,4,14
686,2019-10-04 15:00:00,11835.691139071583,58,0.005,0.006,1.543,0.695,0.0,67,49,35.2,39.0,32.4,423.5,873.0,1.608,0,49.3,51.8,47.1,383.2,324.9,86.0,112.5,470.5,58.0,23.0,3.579,19.014,299.8,19.884,58.3,56.8,18.89,101.5,38.072179714785186,213.73104949527507,51.927820285214814,10,4,15
687,2019-10-04 16:00:00,30488.542520515457,66,0.008,0.01,0.8890001,0.65,0.028,83,49,33.4,36.1,30.9,424.9,164.0,0.326,0,44.6,50.0,39.2,352.1,332.4,86.1,19.51,80.4,46.0,1.0,4.698,25.949,41.22,19.884,45.0,45.5,14.043,101.7,30.61962625280499,229.47083888577356,59.38037374719501,10,4,16
688,2019-10-04 17:00:00,9517.321398243927,73,0.001,0.002,0.223,0.676,0.0,81,64,34.5,36.7,32.2,424.1,92.8,0.209,0,41.7,44.2,39.9,333.4,336.2,86.2,10.42,35.75,48.0,25.0,1.79,6.711,28.19,19.884,38.1,38.3,19.822,101.7,21.339682538826608,242.5327339721703,68.66031746117339,10,4,17
689,2019-10-04 18:00:00,6339.984299744768,73,0.001,0.001,0.0,0.653,0.0,82,64,33.6,35.2,31.5,427.8,-2.064,0.003,0,41.5,43.3,39.2,325.5,330.4,86.3,2.949,0.063,31.0,69.0,2.237,7.606,1.956,19.884,34.7,35.4,19.884,101.9,10.987019807100324,253.74790072906728,79.01298019289968,10,4,18
690,2019-10-05 07:00:00,3608.7381189139637,66,0.001,0.001,0.413,0.473,0.0,70,63,25.7,26.2,25.3,434.5,94.9,0.139,0,36.1,37.4,34.7,316.1,252.7,86.6,9.44,40.47,59.0,105.0,2.684,8.948,-32.36,19.884,31.3,32.2,19.822,102.2,-6.034579467913076,90.93246394450236,96.03457946791308,10,5,7
691,2019-10-05 08:00:00,9810.345378494894,62,0.001,0.002,1.103,0.482,0.0,65,59,26.2,27.0,25.7,433.8,217.7,0.356,0,38.1,41.2,36.3,322.3,256.4,86.6,23.28,100.8,43.0,80.0,3.132,9.619,11.62,19.884,33.4,34.5,19.884,102.2,5.180275568774789,100.95482692683083,84.81972443122521,10,5,8
692,2019-10-05 09:00:00,23633.371031506278,63,0.003,0.003,1.728,0.558,0.0,67,59,29.7,31.6,27.0,441.0,280.6,0.448,0,40.5,43.2,38.7,333.5,260.4,86.6,34.2,125.5,64.0,46.0,2.461,10.29,18.23,19.884,37.8,38.5,19.573,102.3,15.801388055795613,111.5631307119486,74.19861194420439,10,5,9
693,2019-10-05 10:00:00,37499.72978277039,55,0.003,0.004,2.197,0.577,0.0,65,44,30.6,32.4,27.3,435.3,1100.0,1.89,0,44.6,48.9,41.2,360.6,280.4,86.5,90.2,555.2,58.0,43.0,2.461,8.5,384.8,16.963,45.9,50.9,19.511,102.2,25.685812239965955,123.55649899267033,64.31418776003405,10,5,10
694,2019-10-05 11:00:00,44357.09947677497,42,0.01,0.011,2.484,0.521,0.0,49,35,28.0,31.1,25.7,427.4,1408.0,2.416,0,48.9,52.3,46.2,405.5,295.8,86.5,175.4,736.6,70.0,348.0,2.013,6.711,451.5,17.088,65.8,64.2,19.387,102.1,34.15914838978543,137.79140135532515,55.84085161021457,10,5,11
695,2019-10-05 14:00:00,41044.991538421295,36,0.013,0.015,2.074,0.475,0.0,39,34,25.9,27.9,24.8,425.4,493.0,0.843,0,51.1,52.9,50.0,379.5,319.0,86.3,55.23,244.6,58.0,37.0,2.237,6.935,128.8,19.884,54.7,55.4,19.635,101.9,42.33202828786949,195.01994547360653,47.66797171213051,10,5,14
696,2019-10-05 15:00:00,21887.812959280178,34,0.006,0.007,1.539,0.473,0.0,36,32,25.7,27.3,24.4,424.3,522.1,0.929,0,52.0,53.8,50.9,383.0,333.1,86.3,63.1,265.6,54.0,45.0,2.013,6.935,152.6,19.884,56.8,56.1,19.325,101.9,37.69086526187128,213.61622232812627,52.30913473812872,10,5,15
697,2019-10-05 16:00:00,19880.538309953736,33,0.004,0.006,0.8800001,0.471,0.0,36,30,25.7,28.4,23.7,424.4,408.2,0.747,0,52.5,55.4,51.4,374.8,316.3,86.3,54.05,215.8,62.0,17.0,2.237,7.829,103.2,19.884,53.8,51.6,19.014,101.9,30.260310262145488,229.28968841542434,59.73968973785451,10,5,16
698,2019-10-05 17:00:00,18780.398246766992,36,0.004,0.005,0.209,0.46,0.0,39,33,25.0,25.9,24.1,427.1,88.3,0.172,0,51.3,52.7,49.1,354.0,300.9,86.3,10.88,43.56,64.0,39.0,1.566,7.382,-20.44,19.884,45.3,45.3,19.76,101.8,21.002302834658778,242.31980657607568,68.99769716534122,10,5,17
699,2019-10-05 18:00:00,5697.176174419189,42,0.001,0.001,0.0,0.487,0.0,45,38,26.4,27.1,25.3,430.7,-2.076,0.004,0,48.6,50.4,46.9,333.5,275.8,86.3,1.061,0.0,50.0,68.0,1.79,6.263,-58.74,19.884,36.7,37.9,19.76,101.9,10.66736396794829,253.52026208416356,79.33263603205171,10,5,18
700,2019-10-06 07:00:00,3398.5846923993117,60,0.001,0.001,0.4,0.447,0.0,62,58,24.4,24.8,23.9,435.7,76.38,0.09,0,37.0,38.3,35.8,318.4,251.0,87.0,5.783,27.13,30.0,39.0,4.698,14.316,-46.09,19.884,32.5,32.9,19.822,102.7,-6.234868847942536,91.27169943459796,96.23486884794254,10,6,7
701,2019-10-06 08:00:00,9684.972011219641,62,0.002,0.002,1.089,0.482,0.0,66,57,26.2,27.1,24.4,444.0,178.4,0.27,0,37.8,40.5,36.0,321.5,252.7,87.0,19.99,74.95,69.0,216.0,1.566,6.487,-13.81,18.082,32.7,34.3,19.76,102.7,4.979448300208432,101.28904918143655,85.02055169979157,10,6,8
702,2019-10-06 09:00:00,24669.04382765197,56,0.002,0.002,1.711,0.508,0.0,59,52,27.5,29.7,26.1,439.3,270.8,0.427,0,42.1,45.1,39.9,335.6,260.7,87.0,35.47,130.0,63.0,13.0,2.013,7.382,19.71,19.884,38.5,39.4,19.511,102.7,15.5783371832499,111.89633850650434,74.4216628167501,10,6,9
703,2019-10-06 10:00:00,36937.35600175929,51,0.003,0.004,2.185,0.55,0.0,56,46,29.5,31.1,27.9,433.1,1054.0,1.832,0,45.7,49.3,43.2,361.0,279.0,87.0,93.3,528.1,55.0,41.0,2.908,7.606,352.8,19.884,46.0,50.7,19.449,102.7,25.432302683073956,123.88632428436514,64.56769731692604,10,6,10
704,2019-10-06 11:00:00,44069.789675682536,44,0.01,0.011,2.469,0.562,0.0,48,39,29.8,32.4,27.7,428.1,1386.0,2.413,0,49.3,52.3,46.2,404.2,293.5,87.0,180.9,738.3,54.0,22.0,2.684,7.606,446.8,19.449,65.5,63.5,19.325,102.7,33.864682782880976,138.10156030685346,56.135317217119024,10,6,11
705,2019-10-06 15:00:00,42144.1970650233,24,0.012,0.014,1.52,0.39,0.0,28,21,21.0,24.8,18.5,424.1,829.0,1.489,0,55.6,57.4,54.3,391.4,294.2,86.7,101.9,451.1,63.0,21.0,2.237,7.829,252.0,19.884,61.7,57.0,19.387,102.4,37.31101965270024,213.5012374022603,52.68898034729976,10,6,15
706,2019-10-06 16:00:00,33414.93980966269,24,0.009,0.01,0.8660001,0.388,0.0,26,21,21.0,24.4,19.4,424.4,418.3,0.808,0,55.8,57.0,54.3,373.4,287.7,86.7,52.36,231.4,60.0,32.0,2.237,6.487,93.4,19.884,54.1,48.0,19.387,102.4,29.902495602767438,229.10897208410987,60.09750439723256,10,6,16
